income_group,country,countrycode,delta_pwt110,delta_pwt90,delta_pwt91,delta_pwt100,delta_pwt1001,delta_ameco,labsh_pwt110,labsh_pwt90,labsh_pwt91,labsh_pwt100,labsh_pwt1001,labsh_ted,ky_pwt110,ky_pwt90,ky_pwt91,ky_pwt100,ky_pwt1001,ky_mfmod,ky_ameco,ky_pim,ky_fad,gni_pc_atlas,gdp_pc_level,gdp_pc_wdi,hc_growth_pwt110_20yr,hc_growth_pwt110_15yr,hc_growth_pwt110_10yr,hc_growth_pwt110_05yr,hc_growth_pwt110_00yr,hc_growth_pwt90_10yr,hc_growth_pwt91_10yr,hc_growth_pwt100_10yr,tfp_growth_pwt110_20yr,tfp_growth_pwt110_15yr,tfp_growth_pwt110_10yr,tfp_growth_pwt110_05yr,tfp_growth_pwt110_00yr,tfp_growth_pwt90_20yr,tfp_growth_pwt91_20yr,tfp_growth_pwt100_20yr,tfp_growth_ted_20yr,inv_gdp_pwt_20yr,inv_gdp_wdi_20yr,inv_gdp_fad_20yr,inv_gdp_weo_20yr,inv_gdp_ameco_20yr,inv_gdp_pwt_15yr,inv_gdp_wdi_15yr,inv_gdp_fad_15yr,inv_gdp_weo_15yr,inv_gdp_ameco_15yr,inv_gdp_pwt_10yr,inv_gdp_wdi_10yr,inv_gdp_fad_10yr,inv_gdp_weo_10yr,inv_gdp_ameco_10yr,inv_gdp_pwt_05yr,inv_gdp_wdi_05yr,inv_gdp_fad_05yr,inv_gdp_weo_05yr,inv_gdp_ameco_05yr,inv_gdp_pwt_00yr,inv_gdp_wdi_00yr,inv_gdp_fad_00yr,inv_gdp_weo_00yr,inv_gdp_ameco_00yr,inv_gdp_weo_forecast,lfp_total,lfp_male,lfp_female,gdp_growth_10yr,gdppc_growth_10yr,cab_gdp_20yr,fdi_gdp_20yr,cab_gdp_15yr,fdi_gdp_15yr,cab_gdp_10yr,fdi_gdp_10yr,cab_gdp_05yr,fdi_gdp_05yr,cab_gdp_00yr,fdi_gdp_00yr,debt_gdp,poverty_215,poverty_365,poverty_685,gini,pop_growth_med_2024,pop_growth_med_2025,pop_growth_med_2030,pop_growth_med_2035,pop_growth_med_2040,pop_growth_med_2050,watp_1564_med_2024,watp_1564_med_2025,watp_1564_med_2030,watp_1564_med_2035,watp_1564_med_2040,watp_1564_med_2050
Lower middle income,Lebanon,LBN,0.03383820503950119,0.03955059498548508,0.03850957751274109,0.03522748127579689,0.035687994211912155,,0.4445175230503082,0.44453153014183044,0.4445175230503082,0.44480422139167786,0.44480422139167786,0.39390000000000003,6.519384384155273,4.559390068054199,5.196113586425781,5.801068305969238,5.702169895172119,3.269861936569214,,2.627777099609375,2.4261062145233154,,6824.88671875,,0.01009404193609953,0.010062133893370628,0.010007699951529503,0.010655990801751614,0.010625883936882019,0.010590353980660439,0.010434791445732117,0.010881881229579449,0.0022091122809797525,-0.003176929196342826,-0.007569217588752508,-0.010755115188658237,0.0010034810984507203,0.0071000000461936,0.002865271642804146,0.00751903560012579,-0.02102999947965145,0.2290993630886078,0.19406983256340027,0.22869235277175903,0.267535001039505,,0.2401217669248581,0.17498813569545746,0.23623022437095642,0.26389601826667786,,0.2521827220916748,0.13069626688957214,0.23059602081775665,0.2509709894657135,,0.251011461019516,0.04145094007253647,0.206574484705925,0.2513979971408844,,0.2323954552412033,0.23926500976085663,0.18352913856506348,0.25613000988960266,,,,,,-0.043211929500103,-0.032689329236745834,-0.19153589010238647,0.07376600801944733,-0.21890754997730255,0.05268508568406105,-0.21979182958602905,0.04008088260889053,-0.22792388498783112,0.033585116267204285,,,3.3018434047698975,0.001,0.003,0.055,0.318,0.0056080506183207035,0.007457361556589603,0.008791593834757805,0.007720370776951313,0.007741590496152639,0.003775229910388589,0.6367497442068811,0.6396931969585705,0.6530697721815627,0.6455906233111094,0.6388715726967648,0.6362529753145333
Lower middle income,Lesotho,LSO,0.043466199189424515,0.04247954115271568,0.04117337241768837,0.03908884525299072,0.039752937853336334,,0.6611288785934448,0.6194663047790527,0.6611288785934448,0.6611288785934448,0.6611288785934448,0.4535,4.9423627853393555,4.289155006408691,4.937261581420898,4.356745719909668,4.176151752471924,2.8527603149414062,,2.627777099609375,3.464099645614624,1170.0,1077.125732421875,990.1804474879907,-0.003587972139939666,-0.0030241284985095263,-0.004402450285851955,-0.02474811300635338,-0.022849325090646744,-0.018164582550525665,-0.02100212313234806,-0.019480722025036812,0.0022091122809797525,-0.010059509426355362,-0.020844053477048874,-0.01467878744006157,0.0066293408162891865,0.020900903269648552,0.005760873667895794,0.03236816078424454,0.0012199999764561653,0.22339503467082977,0.27739790081977844,0.28750982880592346,0.2877044975757599,,0.22523266077041626,0.2809288799762726,0.2676321864128113,0.30064666271209717,,0.23535841703414917,0.2662077844142914,0.28249555826187134,0.2921789884567261,,0.1771451234817505,0.26349782943725586,0.2693667411804199,0.31992799043655396,,0.12043262273073196,0.23926500976085663,0.30280837416648865,0.3300800025463104,,0.3728783428668976,0.59667,0.6876300000000001,0.51035,0.0011414699256420135,-0.01052236557006836,-0.03970510512590408,0.01832744851708412,-0.08533672988414764,0.015538018196821213,-0.06720297783613205,0.012223463505506516,-0.05775386095046997,-0.002487329300493002,0.037152405828237534,-0.005511910654604435,0.838359534740448,0.419,0.568,0.838,0.449,0.011164489202201366,0.011020485311746597,0.010535215958952904,0.01025122869759798,0.009373437613248825,0.007014003582298756,0.6162431053863817,0.620174673431431,0.6452907458983083,0.6671980954607287,0.6792095944867707,0.6842330959465954
Low income,Liberia,LBR,0.05257577449083328,0.08273773640394211,0.09209217131137848,0.05728946998715401,0.058469485491514206,,0.5202069878578186,0.5691162347793579,0.5575499534606934,0.5201047658920288,0.5201047658920288,0.5,2.2692699432373047,2.444477081298828,3.849426746368408,3.8808434009552,3.6877074241638184,1.6743112802505493,,2.2798264026641846,5.521195411682129,760.0,650.4133911132812,670.0313896162454,0.010961206629872322,0.011807112023234367,0.013852795585989952,0.012344407849013805,0.009131171740591526,0.007481197360903025,0.0071158031933009624,0.007019472308456898,0.0005836357595399022,-0.00792674534022808,0.0014659917214885354,-0.007874075323343277,-0.010270328260958195,0.004662499763071537,0.0007544680847786367,0.009173756465315819,0.004600000102072954,0.20789361000061035,0.1910688579082489,0.2853255867958069,0.2073104977607727,,0.2153005450963974,0.1937553733587265,0.31057947874069214,0.1978207230567932,,0.20545710623264313,0.19604001939296722,0.3631671369075775,0.19538551568984985,,0.16140151023864746,0.2097814977169037,0.3698878586292267,0.19871799647808075,,0.1398470252752304,0.22291959822177887,0.3849404752254486,0.19079500436782837,,,0.77728,0.82109,0.73406,0.015285997651517391,-0.005392912775278091,-0.20221713185310364,0.26982229948043823,-0.21288226544857025,0.3293249011039734,-0.0860145166516304,0.12168363481760025,-0.033113136887550354,0.19859936833381653,,,0.4733614921569824,0.336,0.55,0.883,0.353,0.0215725339949131,0.02087324671447277,0.01922212541103363,0.01871853694319725,0.017887823283672333,0.012956204824149609,0.5716541266177038,0.5758470381277517,0.5958537710575906,0.6105329763147498,0.6241811695554415,0.646777464415697
Upper middle income,Libya,LBY,0.04398830607533455,0.047322843223810196,0.045255277305841446,0.04206790402531624,0.04399072006344795,,0.4845505356788635,0.47260284423828125,0.46375101804733276,0.48862648010253906,0.48862648010253906,0.5,4.414557456970215,3.1502320766448975,3.5257318019866943,4.183738708496094,3.9087533950805664,5.3035430908203125,,2.9419610500335693,2.8064188957214355,6310.0,5977.04345703125,7509.736267940981,0.008767292834818363,0.008443236351013184,0.00804363377392292,0.0077277300879359245,0.009092993102967739,0.009475348517298698,0.010099761188030243,0.009857689961791039,0.0014869102742522955,-0.00011884823470609263,-0.0022961306385695934,-0.0070853643119335175,0.004070164170116186,0.0026000002399086952,0.0010450861882418394,0.004686747677624226,-0.01671000011265278,0.33529919385910034,0.17251481115818024,0.33595460653305054,0.22617201507091522,,0.3962383568286896,0.16072170436382294,0.28351911902427673,0.20501533150672913,,0.43685996532440186,0.14599105715751648,0.22937016189098358,0.21615101397037506,,0.4684680998325348,0.1268972009420395,0.22300131618976593,0.2839280068874359,,0.5685262084007263,0.14837311208248138,0.2160780429840088,0.3068599998950958,,0.23833833634853363,0.5161399999999999,0.6709,0.35496,0.012061198242008686,-0.0017753163119778037,0.1159917563199997,0.02677416428923607,0.038152065128088,0.016559705138206482,0.03544709458947182,0.016992252320051193,0.08065684884786606,0.016992252320051193,,,,,,,,0.010262993164360523,0.010449448600411415,0.010657151229679585,0.009379977360367775,0.008306225761771202,0.005630139727145433,0.675683777167474,0.6796122492635805,0.6945922398679197,0.6951508117470723,0.6801650527306683,0.6447797608914451
High income,Liechtenstein,LIE,0.04230361059308052,0.0446503646671772,0.04414917528629303,0.04183415696024895,0.04333784431219101,,0.6400063633918762,0.5540055632591248,0.5553300976753235,0.5560491681098938,0.5560491681098938,0.52935,5.107937335968018,3.9879281520843506,4.354987621307373,5.076521873474121,4.589283466339111,2.355471611022949,,3.616567850112915,2.510833263397217,,,,0.005911636631935835,0.005814375821501017,0.005804792046546936,0.005897576455026865,0.006498908158391714,0.0055512432008981705,0.005634124856442213,0.005553480237722397,0.001797617063857615,0.0008305975352413952,0.0016134679317474365,-0.0008093041833490133,-0.007495320402085781,0.0037000002339482307,0.0035477709025144577,0.0038668853230774403,-0.0016949999844655395,0.20631371438503265,0.22596871852874756,0.22426475584506989,0.23712024092674255,,0.2124754786491394,0.2234286665916443,0.22436664998531342,0.23638801276683807,,0.20726224780082703,0.22525638341903687,0.2187877744436264,0.23661750555038452,,0.21339543163776398,0.22458405792713165,0.22475290298461914,0.2367429882287979,,0.2191373109817505,0.2188243865966797,0.22190003097057343,0.22590500116348267,,,,,,,,,4.37251615524292,,3.6681649684906006,,3.8864173889160156,,,,,,,,,,0.006845549680292606,0.006450183689594269,0.0046708593145012856,0.003290731692686677,0.0020239586010575294,0.00039530746289528906,0.6501128668171559,0.643976774322169,0.6122154264356099,0.5866920604689917,0.5728828701744487,0.5657192676547514
High income,Lithuania,LTU,0.04770228639245033,0.041508086025714874,0.044168468564748764,0.043386492878198624,0.04524325579404831,0.06317689269781113,0.5708025097846985,0.4660634994506836,0.5215373039245605,0.5354927182197571,0.5354927182197571,0.4939,4.401538372039795,3.404675006866455,3.5691192150115967,4.118895053863525,3.7791450023651123,1.8576327562332153,2.0,2.7322304248809814,1.8308570384979248,26950.0,18788.33203125,19094.119348574484,0.0062884800136089325,0.005903748329728842,0.00710306828841567,0.005724471528083086,0.0054223439656198025,0.0055512432008981705,0.004979627672582865,0.005048594903200865,0.010850184597074986,0.004761073272675276,0.0055084568448364735,-0.00051411910681054,-0.03420775756239891,0.03547554463148117,0.020133692771196365,0.02107350341975689,0.008410000242292881,0.1810719519853592,0.21362505853176117,0.20932000875473022,0.220271497964859,0.21029619872570038,0.1871664673089981,0.20357970893383026,0.20916667580604553,0.21053466200828552,0.2043362408876419,0.18093764781951904,0.21412958204746246,0.19183000922203064,0.214696004986763,0.19872985780239105,0.19293074309825897,0.2251671403646469,0.2038000077009201,0.21818000078201294,0.20915062725543976,0.2061399221420288,0.22500960528850555,0.21370002627372742,0.20362000167369843,0.2111913412809372,0.22620666027069092,0.7832399999999999,0.7938500000000001,0.77254,0.031121810898184776,0.032810963690280914,-0.01838083378970623,0.03694510459899902,0.005297456867992878,0.03482538089156151,0.007787503767758608,0.0408879891037941,0.012370137497782707,0.0482562854886055,0.02475057914853096,0.04236666113138199,,0.008,0.011000000000000001,0.026000000000000002,0.366,0.0017541809938848019,-0.01018279418349266,-0.008163947612047195,-0.008388933725655079,-0.009108695201575756,-0.0101152453571558,0.6512753359044137,0.6477284110404964,0.6355890462385242,0.63201581278756,0.6205329528922443,0.6002703236357423
High income,Luxembourg,LUX,0.04489203914999962,0.04755963012576103,0.05029341205954552,0.04336867108941078,0.04755057767033577,0.052089791744947433,0.4983319044113159,0.5540055632591248,0.37531980872154236,0.5629857182502747,0.5629857182502747,0.3542,4.937788009643555,5.754283905029297,6.093679904937744,4.906472682952881,4.221643924713135,1.7165871858596802,2.2,2.751300811767578,1.8370730876922607,91470.0,111813.9609375,103909.18923425637,0.0082958173006773,0.007435069419443607,0.006503281649202108,0.013973793014883995,0.014457778073847294,0.012536105699837208,0.013508135452866554,0.014003288000822067,-0.00868428684771061,-0.010378524661064148,-0.007642105221748352,-0.011481016874313354,-0.03716063126921654,-0.003860346507281065,-0.0014037867076694965,-0.0038995679933577776,-0.014630001038312912,0.1670229732990265,0.17821171879768372,0.19128721952438354,0.1838735044002533,0.18562264740467072,0.17010977864265442,0.17451974749565125,0.18606415390968323,0.18063801527023315,0.1801171600818634,0.17530305683612823,0.16895873844623566,0.18527312576770782,0.1776140034198761,0.17720730602741241,0.16968388855457306,0.16470623016357422,0.17762161791324615,0.1723719984292984,0.17157386243343353,0.16499347984790802,0.1433667093515396,0.16862305998802185,0.15152999758720398,0.17326056957244873,0.14931833744049072,0.7410899999999999,0.77377,0.7068899999999999,0.018139902502298355,-0.0015988911036401987,0.07039369642734528,-0.025845441967248917,0.07262194156646729,-0.1008027121424675,0.08210152387619019,-0.32741814851760864,0.09188781678676605,-1.184973955154419,0.1381656378507614,,,0.001,0.001,0.002,0.341,0.011864421889185905,0.010959932580590248,0.008550223894417286,0.006744003854691982,0.005288830026984215,0.002394634997472167,0.6874639692379011,0.6844170836067417,0.6658427529926422,0.6472705276667047,0.6344744077737117,0.6057009541811124
High income,"Macao SAR, China",MAC,0.0325811505317688,0.04225961118936539,0.03486382216215134,0.03546009212732315,0.03569704666733742,,0.32206133008003235,0.33534640073776245,0.31860485672950745,0.318656325340271,0.318656325340271,0.52935,5.924307823181152,1.6657947301864624,2.6632580757141113,3.6955947875976562,3.5320518016815186,2.355471611022949,,6.745932579040527,2.510833263397217,,,64078.24082481024,0.014453656040132046,0.013762349262833595,0.014255354180932045,0.017076073214411736,0.017948433756828308,0.016462666913866997,0.016145331785082817,0.015669118613004684,-0.016542239114642143,-0.024460742250084877,-0.07557746767997742,-0.07115195691585541,0.5378170609474182,0.010632326826453209,0.008713173680007458,0.0114759411662817,-0.0016949999844655395,0.20631371438503265,0.20434491336345673,0.18346260488033295,0.21006999909877777,,0.2124754786491394,0.1781456619501114,0.20608964562416077,0.1837506741285324,,0.20726224780082703,0.19657808542251587,0.16689106822013855,0.20009399950504303,,0.21339543163776398,0.19892357289791107,0.19257940351963043,0.20387600362300873,,0.2191373109817505,0.13757023215293884,0.13680952787399292,0.144569993019104,,0.14735166728496552,0.75087,0.8428100000000001,0.67667,-0.02653026580810547,-0.036517925560474396,0.268107533454895,0.07957857102155685,0.29004618525505066,0.05081578344106674,0.23987752199172974,0.037260644137859344,0.172094464302063,0.025087682530283928,,,,,,,,0.008855328895151615,0.0024197993334382772,0.001784940017387271,-0.0024784253910183907,-0.00443074107170105,-0.005457079969346523,0.7182143442247405,0.7119626264011292,0.6891678884747776,0.6802555004725349,0.6504369131874645,0.5866945250127081
Low income,Madagascar,MDG,0.037922926247119904,0.05346507206559181,0.050709426403045654,0.040663063526153564,0.04222143068909645,,0.5202069878578186,0.5691162347793579,0.5575499534606934,0.5201047658920288,0.5201047658920288,0.5,2.9952328205108643,1.8315074443817139,2.5441033840179443,2.267439126968384,2.0528924465179443,2.9823267459869385,,3.102166175842285,2.692880392074585,510.0,488.91387939453125,453.38306700420657,0.004675841424614191,0.004077678546309471,0.0031970117706805468,0.0011293921852484345,0.00572162726894021,0.006049462594091892,0.005733808036893606,0.005313173867762089,0.0005836357595399022,-0.00792674534022808,0.0014659917214885354,-0.007874075323343277,-0.010270328260958195,0.004662499763071537,0.0007544680847786367,0.009173756465315819,-0.014759999699890614,0.24707867205142975,0.22915209829807281,0.21562612056732178,0.21781499683856964,,0.2769205570220947,0.21159015595912933,0.23589570820331573,0.19567066431045532,,0.2735094130039215,0.20541462302207947,0.21032658219337463,0.18995501101016998,,0.2660885155200958,0.21411727368831635,0.1967119574546814,0.19680799543857574,,0.292993426322937,0.22606055438518524,0.21247802674770355,0.2222999930381775,,0.24407833814620972,0.86374,0.8860399999999999,0.8414100000000001,0.027762683108448982,0.002239169320091605,-0.0635700449347496,0.05253801494836807,-0.03772774711251259,0.04319296032190323,-0.023440564051270485,0.03300301730632782,-0.05073165521025658,0.027255335822701454,,,0.40657535195350647,0.877,0.9359999999999999,0.987,0.425,0.024352476000785828,0.023978102952241898,0.022001948207616806,0.020183095708489418,0.018626339733600616,0.015795383602380753,0.5733799070457034,0.575894396566864,0.5865815184253708,0.5991078205140669,0.6122689387110182,0.6333655946477869
Low income,Malawi,MWI,0.07361495494842529,0.061191294342279434,0.06349071860313416,0.06659965217113495,0.06915111839771271,,0.5202069878578186,0.5691162347793579,0.5575499534606934,0.5201047658920288,0.5201047658920288,0.5,0.8723241090774536,2.9433741569519043,1.8920985460281372,1.1024664640426636,1.0154507160186768,1.2675952911376953,,2.2798264026641846,1.8447235822677612,540.0,576.7085571289062,552.4953852502807,0.014145655557513237,0.016513237729668617,0.016972878947854042,0.013483351096510887,0.008957916870713234,0.012660376727581024,0.016686227172613144,0.01937011629343033,0.0005836357595399022,-0.00792674534022808,0.0014659917214885354,-0.007874075323343277,-0.010270328260958195,0.004662499763071537,0.0007544680847786367,0.009173756465315819,0.011675000190734863,0.16425059735774994,0.1910688579082489,0.13721850514411926,0.10220350325107574,,0.16425059735774994,0.1937553733587265,0.14481399953365326,0.0926239937543869,,0.13618090748786926,0.19604001939296722,0.13350412249565125,0.09266400337219238,,0.13436603546142578,0.2097814977169037,0.1291617453098297,0.10299799591302872,,0.13436603546142578,0.22291959822177887,0.12795215845108032,0.09727999567985535,,0.11427000164985657,0.67547,0.7149800000000001,0.63859,0.028823651373386383,0.0023686266504228115,-0.12018412351608276,0.021969249472022057,-0.13720640540122986,0.02393396757543087,-0.1511758267879486,0.014731374569237232,-0.16291674971580505,0.01596657931804657,,,0.2835434079170227,0.754,0.873,0.971,0.385,0.02576414681971073,0.02556856907904148,0.02441234700381756,0.02216564677655697,0.019696546718478203,0.01620807871222496,0.5670832747256259,0.5728494348439204,0.595639338381964,0.6105530822776588,0.62512846582999,0.6465345076469722
Upper middle income,Malaysia,MYS,0.05624910071492195,0.058295734226703644,0.05639120191335678,0.0510622076690197,0.05304214730858803,,0.39671948552131653,0.5313436985015869,0.3804418444633484,0.3959816098213196,0.3959816098213196,0.4738,4.079553604125977,2.9141645431518555,3.338993549346924,4.3887619972229,3.9999585151672363,2.57631778717041,,2.4345452785491943,2.611023187637329,11670.0,11401.3017578125,11868.364736819884,0.009114155545830727,0.008529762737452984,0.008412799797952175,0.009547936730086803,0.013194759376347065,0.009475348517298698,0.008392175659537315,0.007649158127605915,0.0011899478267878294,-0.003332699416205287,0.0016733345109969378,-0.0019163290271535516,0.002835699124261737,0.0020884594414383173,0.007409760728478432,0.011048109270632267,0.0003200000210199505,0.23672910034656525,0.22671742737293243,0.23626238107681274,0.23357200622558594,,0.2390279769897461,0.22948363423347473,0.236837238073349,0.23730599880218506,,0.24873270094394684,0.22179192304611206,0.24604646861553192,0.23162901401519775,,0.2489374727010727,0.19641652703285217,0.24722586572170258,0.21943399310112,,0.23164594173431396,0.205563023686409,0.22959263622760773,0.21852999925613403,,0.21511000394821167,0.6991700000000001,0.8191200000000001,0.56355,0.03864040598273277,0.023938491940498352,0.07018618285655975,0.03288779780268669,0.04158983379602432,0.0335264578461647,0.028377557173371315,0.03148198500275612,0.028904225677251816,0.03196468949317932,0.016944468021392822,0.036953262984752655,,0.0,0.001,0.028999999999999998,0.40700000000000003,0.012205889448523521,0.011747168377041817,0.010258270427584648,0.009006443433463573,0.007830160669982433,0.00507572153583169,0.7047575539496419,0.7065765319194555,0.714873722062925,0.7167751836156507,0.7057221690458246,0.6702219005527744
Upper middle income,Maldives,MDV,0.04600779339671135,0.05562972649931908,0.0589883029460907,0.05022801458835602,0.05037783458828926,,0.4845505356788635,0.47260284423828125,0.46375101804733276,0.48862648010253906,0.48862648010253906,0.5,7.1068830490112305,1.9274240732192993,2.5962889194488525,5.406019687652588,5.256940841674805,2.751194953918457,,2.9419610500335693,2.8117103576660156,11650.0,10207.4990234375,11960.984241047634,0.030960381031036377,0.0341893769800663,0.03812694177031517,0.0474647581577301,0.04336455836892128,0.030825376510620117,0.03767381235957146,0.04116954281926155,0.0014869102742522955,-0.00011884823470609263,-0.0022961306385695934,-0.0070853643119335175,0.004070164170116186,0.0026000002399086952,0.0010450861882418394,0.004686747677624226,0.0003200000210199505,0.27493640780448914,0.37148261070251465,0.29930850863456726,0.20000000298023224,,0.2832532227039337,0.37148261070251465,0.3262491226196289,0.20000000298023224,,0.29122525453567505,0.38305744528770447,0.3319762945175171,0.20000000298023224,,0.31514137983322144,0.3461921215057373,0.39905738830566406,0.20000000298023224,,0.3224259614944458,0.20955219864845276,0.40598928928375244,0.20000000298023224,,0.20000000298023224,0.66385,0.79022,0.43145000000000006,0.046240463852882385,0.021862952038645744,-0.16716155409812927,0.09778190404176712,-0.16063113510608673,0.11010292917490005,-0.2061045914888382,0.11365875601768494,-0.20100222527980804,0.11829566210508347,-0.180161252617836,0.11558238416910172,0.6069316267967224,0.0,0.0,0.11199999999999999,0.293,0.0034257236402481794,0.003549969522282481,0.003891438478603959,0.0044315350241959095,0.005049928557127714,0.0033634935971349478,0.7576776386465303,0.760052371638511,0.7727783985309459,0.7729036211416367,0.7553384082995971,0.6537661292031274
Low income,Mali,MLI,0.048246704041957855,0.05882341042160988,0.06910877674818039,0.05233421176671982,0.05252419412136078,,0.5202069878578186,0.5691162347793579,0.5575499534606934,0.5201047658920288,0.5201047658920288,0.5,1.6145411729812622,2.1026434898376465,1.0835025310516357,1.5335203409194946,1.5015027523040771,2.327916383743286,,2.2719480991363525,1.7315728664398193,1020.0,799.4278564453125,908.0803980437736,0.012298156507313251,0.014021125622093678,0.015137946233153343,0.01679002121090889,0.01999303326010704,0.010410632006824017,0.012212090194225311,0.013061272911727428,0.0005836357595399022,-0.00792674534022808,0.0014659917214885354,-0.007874075323343277,-0.010270328260958195,0.004662499763071537,0.0007544680847786367,0.009173756465315819,0.006070000119507313,0.21208736300468445,0.23351621627807617,0.18755307793617249,0.2073104977607727,,0.22405973076820374,0.2311539649963379,0.18927150964736938,0.20179866254329681,,0.23073917627334595,0.23141804337501526,0.1795838475227356,0.20228299498558044,,0.22892887890338898,0.2220860719680786,0.18314965069293976,0.18595799803733826,,0.21671748161315918,0.21610166132450104,0.2077963948249817,0.17337998747825623,,0.16777333617210388,0.7088800000000001,0.8162699999999999,0.59895,0.04132148623466492,0.010691286064684391,-0.05153132602572441,0.026199938729405403,-0.0502777136862278,0.026258448138833046,-0.05435841903090477,0.02764088287949562,-0.05338530242443085,0.028568316251039505,,,0.2622562646865845,0.361,0.595,0.8859999999999999,0.35700000000000004,0.02941150777041912,0.02899814583361149,0.027522720396518707,0.02574249356985092,0.023368410766124725,0.019124900922179222,0.5147370076849385,0.5184301773795255,0.5366238818130553,0.5518350781115421,0.565900225219982,0.5982295519319105
High income,Malta,MLT,0.0656169205904007,0.052261825650930405,0.058565620332956314,0.05796486511826515,0.06028575077652931,0.06896551698446274,0.4594935178756714,0.543899655342102,0.48918771743774414,0.5137290358543396,0.5137290358543396,0.4693,3.2796778678894043,3.7910115718841553,3.493212938308716,3.58465838432312,3.466691732406616,1.6805367469787598,1.9,1.749288558959961,2.510833263397217,34660.0,33407.43359375,33467.45842632579,0.009763054549694061,0.010742923244833946,0.010090976022183895,0.00914500281214714,0.006894699763506651,0.005981916561722755,0.005786186549812555,0.005885643884539604,0.005784816574305296,0.008571111597120762,0.010328774340450764,-0.0003477465361356735,0.026784740388393402,0.0016170439776033163,0.0075725652277469635,0.010747101157903671,-0.0013150000013411045,0.18200862407684326,0.20258858799934387,0.2042076140642166,0.21023701131343842,0.20218640565872192,0.18797360360622406,0.20017603039741516,0.20413309335708618,0.2045219987630844,0.20054060220718384,0.19082804024219513,0.20754165947437286,0.20098638534545898,0.21513599157333374,0.20215313136577606,0.21692334115505219,0.20935387909412384,0.230329692363739,0.21992000937461853,0.20845454931259155,0.2111567258834839,0.17927618324756622,0.22190003097057343,0.18804000318050385,0.22068965435028076,0.193396657705307,0.80878,0.87331,0.73406,0.061950355768203735,0.03381195291876793,0.03657854348421097,1.8040480613708496,0.06453172117471695,1.5114513635635376,0.08912459760904312,2.045179843902588,0.07334043830633163,2.0794951915740967,0.05686250701546669,1.7482768297195435,,0.001,0.002,0.006999999999999999,0.34600000000000003,0.012402228079736233,0.010687541216611862,0.002028239192441106,-0.0008316277526319027,-0.0021780210081487894,-0.0034603625535964966,0.6675719551451335,0.6655998753220085,0.6569097754720329,0.6568926232866373,0.6486945725756025,0.5984546074779526
Upper middle income,Marshall Islands,MHL,0.04398830607533455,0.047322843223810196,0.045255277305841446,0.04206790402531624,0.04399072006344795,,0.6779271364212036,0.47260284423828125,0.46375101804733276,0.7115728259086609,0.7115728259086609,0.5,4.414557456970215,3.1502320766448975,3.5257318019866943,4.183738708496094,3.9087533950805664,2.7970075607299805,,2.9419610500335693,2.8064188957214355,8380.0,,5813.50634066813,0.008767292834818363,0.008443236351013184,0.00804363377392292,0.0077277300879359245,0.009092993102967739,0.009475348517298698,0.010099761188030243,0.009857689961791039,0.0014869102742522955,-0.00011884823470609263,-0.0022961306385695934,-0.0070853643119335175,0.004070164170116186,0.0026000002399086952,0.0010450861882418394,0.004686747677624226,0.0003200000210199505,0.23961499333381653,0.24691149592399597,0.23801684379577637,0.25167450308799744,,0.23649758100509644,0.24310502409934998,0.2449800968170166,0.2396063208580017,,0.24559888243675232,0.24080894887447357,0.22937016189098358,0.24066650867462158,,0.2381942868232727,0.21067067980766296,0.22300131618976593,0.24965400993824005,,0.2307598888874054,0.20955219864845276,0.2160780429840088,0.243259996175766,,,,,,0.019118187949061394,0.04734964296221733,0.02821967378258705,0.029416818171739578,0.06734952330589294,0.024277692660689354,0.17437896132469177,0.00909467600286007,0.333967924118042,0.008136283606290817,,,,0.021,0.067,0.365,0.355,-0.033495765179395676,-0.0342983640730381,-0.02723429910838604,-0.016493184491991997,-0.008759507909417152,-0.00443547498434782,0.6088473420688185,0.6123008654429194,0.6274830455485546,0.6381096206804655,0.6247133135316013,0.5856635376768738
