countrycode,year,gpop_med,watp_1564_med
TCD,2082,0.009370502084493637,0.6572110391718408
TCD,2083,0.009007379412651062,0.6581609283901807
TCD,2084,0.008955015800893307,0.6590069406012095
TCD,2085,0.008709958754479885,0.6597404237375166
TCD,2086,0.008346621878445148,0.6603925220472466
TCD,2087,0.008016835898160934,0.660932326990164
TCD,2088,0.007641209755092859,0.6613560346656608
TCD,2089,0.0073976642452180386,0.6615895383905651
TCD,2090,0.007410093676298857,0.661649251358039
TCD,2091,0.007063028868287802,0.6616934666990758
TCD,2092,0.006719512864947319,0.6617839898255778
TCD,2093,0.006478101946413517,0.6619086616333574
TCD,2094,0.006000833120197058,0.6620208827924694
TCD,2095,0.005683648865669966,0.6621359014356625
TCD,2096,0.005625756457448006,0.6622724970326377
TCD,2097,0.005577014293521643,0.6624232507101483
TCD,2098,0.005094462540000677,0.6625690481975336
TCD,2099,0.004635597113519907,0.6627195148307421
TCD,2100,0.004599383100867271,0.66289286406165
CHI,2024,,
CHI,2025,,
CHI,2026,,
CHI,2027,,
CHI,2028,,
CHI,2029,,
CHI,2030,,
CHI,2031,,
CHI,2032,,
CHI,2033,,
CHI,2034,,
CHI,2035,,
CHI,2036,,
CHI,2037,,
CHI,2038,,
CHI,2039,,
CHI,2040,,
CHI,2041,,
CHI,2042,,
CHI,2043,,
CHI,2044,,
CHI,2045,,
CHI,2046,,
CHI,2047,,
CHI,2048,,
CHI,2049,,
CHI,2050,,
CHI,2051,,
CHI,2052,,
CHI,2053,,
CHI,2054,,
CHI,2055,,
CHI,2056,,
CHI,2057,,
CHI,2058,,
CHI,2059,,
CHI,2060,,
CHI,2061,,
CHI,2062,,
CHI,2063,,
CHI,2064,,
CHI,2065,,
CHI,2066,,
CHI,2067,,
CHI,2068,,
CHI,2069,,
CHI,2070,,
CHI,2071,,
CHI,2072,,
CHI,2073,,
CHI,2074,,
CHI,2075,,
CHI,2076,,
CHI,2077,,
CHI,2078,,
CHI,2079,,
CHI,2080,,
CHI,2081,,
CHI,2082,,
CHI,2083,,
CHI,2084,,
CHI,2085,,
CHI,2086,,
CHI,2087,,
CHI,2088,,
CHI,2089,,
CHI,2090,,
CHI,2091,,
CHI,2092,,
CHI,2093,,
CHI,2094,,
CHI,2095,,
CHI,2096,,
CHI,2097,,
CHI,2098,,
CHI,2099,,
CHI,2100,,
CHL,2024,0.005374255124479532,0.6889874998048928
CHL,2025,0.004802570212632418,0.6886325227577693
CHL,2026,0.0043174210004508495,0.6882138812889368
CHL,2027,0.004018017556518316,0.6876803204449542
CHL,2028,0.003727112663909793,0.6870545340593261
CHL,2029,0.0034114783629775047,0.6863979389600405
CHL,2030,0.0031462691258639097,0.6856576891535059
CHL,2031,0.0028527192771434784,0.684714820775955
CHL,2032,0.0025015275459736586,0.6833104109187547
CHL,2033,0.002124641789123416,0.681608490722807
CHL,2034,0.0018367653246968985,0.6796468942246142
CHL,2035,0.0016336713451892138,0.6770246441864808
CHL,2036,0.001423804322257638,0.6736471841026198
CHL,2037,0.0011154578533023596,0.6702258068267625
CHL,2038,0.0008058504317887127,0.6668897336091048
CHL,2039,0.0005467096343636513,0.6632380449934373
CHL,2040,0.0003114576975349337,0.6595091471284402
CHL,2041,5.7538705732440576e-05,0.6557340026193474
CHL,2042,-0.0001640086411498487,0.6519228547009916
CHL,2043,-0.00034046830842271447,0.6480817502680513
CHL,2044,-0.0006450260407291353,0.6442049827812899
CHL,2045,-0.001001784112304449,0.6402609865902895
CHL,2046,-0.0012621174100786448,0.6362309578950497
CHL,2047,-0.0014448274159803987,0.6321026996892884
CHL,2048,-0.0017324467189610004,0.627808255112231
CHL,2049,-0.0020548985339701176,0.6232920709295239
CHL,2050,-0.00226786476559937,0.6185505125131848
CHL,2051,-0.002518090419471264,0.6135599562932976
CHL,2052,-0.002854997990652919,0.6082897408078682
CHL,2053,-0.003222179366275668,0.6027477569685417
CHL,2054,-0.0035391454584896564,0.5969750220931566
CHL,2055,-0.0038408986292779446,0.5910144489309733
CHL,2056,-0.004145942162722349,0.5849202948333466
CHL,2057,-0.004422907251864672,0.578913165754913
CHL,2058,-0.004649419337511063,0.5731013339863644
CHL,2059,-0.004922293126583099,0.567428681255152
CHL,2060,-0.005215741693973541,0.5618526601547486
CHL,2061,-0.00546946469694376,0.5564512997447533
CHL,2062,-0.005760349798947573,0.5514199178830509
CHL,2063,-0.006092151626944542,0.5467365488050511
CHL,2064,-0.006442741025239229,0.5424071331985623
CHL,2065,-0.006661748979240656,0.5384062159518661
CHL,2066,-0.00689120264723897,0.5346354185345968
CHL,2067,-0.007113934960216284,0.5312312634265538
CHL,2068,-0.007261869963258505,0.5282367309751088
CHL,2069,-0.007403661962598562,0.5255425786753605
CHL,2070,-0.007557803764939308,0.5230040165608587
CHL,2071,-0.007774208206683397,0.5205282870257458
CHL,2072,-0.007928990758955479,0.517944741979896
CHL,2073,-0.008054161444306374,0.5150598491792112
CHL,2074,-0.008288295939564705,0.5119139532379511
CHL,2075,-0.008568378165364265,0.5086062032129807
CHL,2076,-0.008795673958957195,0.505223050941227
CHL,2077,-0.00900214072316885,0.5018062969709937
CHL,2078,-0.009227394126355648,0.4983366489123513
CHL,2079,-0.009429925121366978,0.4947692123489635
CHL,2080,-0.009636880829930305,0.4911841049970114
CHL,2081,-0.00983351282775402,0.48774340744924094
CHL,2082,-0.009927093982696533,0.484796386237154
CHL,2083,-0.010097081772983074,0.4821785524526244
CHL,2084,-0.010348896495997906,0.47986534584606766
CHL,2085,-0.010591519065201283,0.47837082339968756
CHL,2086,-0.010806878097355366,0.47786781437065423
CHL,2087,-0.010977812111377716,0.4775099295392975
CHL,2088,-0.011198672465980053,0.47710480841149616
CHL,2089,-0.011358710005879402,0.4771744632293632
CHL,2090,-0.011421372182667255,0.4774248684083837
CHL,2091,-0.011457575485110283,0.47778399796552296
CHL,2092,-0.011440946720540524,0.47821870931025096
CHL,2093,-0.011467073112726212,0.4786709449582391
CHL,2094,-0.01151864044368267,0.4791026823263985
CHL,2095,-0.011530674062669277,0.47951788128728323
CHL,2096,-0.011524077504873276,0.47990364202384606
CHL,2097,-0.011460153385996819,0.4802574675520983
CHL,2098,-0.011461661197245121,0.48057235450909236
CHL,2099,-0.011489071883261204,0.4808352688878036
CHL,2100,-0.011479787528514862,0.481039142210603
CHN,2024,-0.0022968079429119825,0.6932691883075077
CHN,2025,-0.0022749281488358974,0.6968127764640243
CHN,2026,-0.0022495544981211424,0.7006602475391766
CHN,2027,-0.002291994635015726,0.7026287227324366
CHN,2028,-0.0025162608362734318,0.7005508938256402
CHN,2029,-0.0027446001768112183,0.6975580857399157
CHN,2030,-0.002948770998045802,0.69518689199573
CHN,2031,-0.003155672922730446,0.692908641732698
CHN,2032,-0.0033697194885462523,0.6915953845542653
CHN,2033,-0.0035796870943158865,0.6885841952058487
CHN,2034,-0.003778243437409401,0.6833446843040218
CHN,2035,-0.003959889058023691,0.6768541819772215
CHN,2036,-0.004147684201598167,0.6691570501207786
CHN,2037,-0.004332349169999361,0.661333634525098
CHN,2038,-0.00449475459754467,0.6534534650233604
CHN,2039,-0.004678540397435427,0.6461464074910312
CHN,2040,-0.004886744078248739,0.640054580303011
CHN,2041,-0.005096627864986658,0.6349282292637781
CHN,2042,-0.00531427888199687,0.6305622813461705
CHN,2043,-0.005522322840988636,0.6266738366116686
CHN,2044,-0.005748074501752853,0.6224980201182658
CHN,2045,-0.006031932309269905,0.6178818420902704
CHN,2046,-0.006372083444148302,0.6128798822255745
CHN,2047,-0.0067239245399832726,0.6070882501837387
CHN,2048,-0.007105861324816942,0.6016656604303688
CHN,2049,-0.007537315133959055,0.5968447166302993
CHN,2050,-0.007975836284458637,0.5913650009699144
CHN,2051,-0.008443581871688366,0.5849947913348267
CHN,2052,-0.008950452320277691,0.5776181259759602
CHN,2053,-0.009432103484869003,0.5702484261295642
CHN,2054,-0.009891629219055176,0.5631062496164044
CHN,2055,-0.010351653210818768,0.5554612800498836
CHN,2056,-0.010788542218506336,0.5494946406612233
CHN,2057,-0.011179011315107346,0.5460944372234968
CHN,2058,-0.011539742350578308,0.5436174527075558
CHN,2059,-0.011870532296597958,0.5416974232992472
CHN,2060,-0.012149177491664886,0.5401467863085251
CHN,2061,-0.012367716990411282,0.5389140297296384
CHN,2062,-0.012536241672933102,0.5379779774233084
CHN,2063,-0.012661411426961422,0.5371973925903746
CHN,2064,-0.012766703963279724,0.5364114804564676
CHN,2065,-0.01284408662468195,0.5351072684197749
CHN,2066,-0.012885760515928268,0.5335088090049523
CHN,2067,-0.012931596487760544,0.5319753289873784
CHN,2068,-0.012957653030753136,0.5301750325195471
CHN,2069,-0.01298533845692873,0.527914234913987
CHN,2070,-0.013024618849158287,0.5250670465321954
CHN,2071,-0.013078710064291954,0.5216399173687787
CHN,2072,-0.013173017650842667,0.5175514980629607
CHN,2073,-0.013296157121658325,0.512695449362425
CHN,2074,-0.013428539037704468,0.507100746258417
CHN,2075,-0.01358648482710123,0.5011014627846105
CHN,2076,-0.013780429027974606,0.4949375225125826
CHN,2077,-0.013988464139401913,0.48786197228808587
CHN,2078,-0.014217772521078587,0.48032255010715913
CHN,2079,-0.014475001022219658,0.47282458310172626
CHN,2080,-0.014731062576174736,0.4655393441835992
CHN,2081,-0.014961810782551765,0.45829058079449175
CHN,2082,-0.015148676000535488,0.45042780116851194
CHN,2083,-0.015315565280616283,0.44402038183606035
CHN,2084,-0.015498559921979904,0.43949832601851063
CHN,2085,-0.015632128342986107,0.4368439086363967
CHN,2086,-0.015698267146945,0.4365143028122258
CHN,2087,-0.015756258741021156,0.437536227304711
CHN,2088,-0.015812158584594727,0.4394471579144356
CHN,2089,-0.015848737210035324,0.4416936699918335
CHN,2090,-0.015857266262173653,0.4439817923823948
CHN,2091,-0.015863291919231415,0.4462901696155203
CHN,2092,-0.015901857987046242,0.4485946718315366
CHN,2093,-0.015961775556206703,0.45088307067199057
CHN,2094,-0.016028106212615967,0.4531225214290274
CHN,2095,-0.016111038625240326,0.4552730881891391
CHN,2096,-0.016217490658164024,0.45728743897809243
CHN,2097,-0.016337864100933075,0.45913049719134835
CHN,2098,-0.0164637453854084,0.46078467873822776
CHN,2099,-0.016593188047409058,0.4622105334915222
CHN,2100,-0.016723640263080597,0.4633589104156234
COL,2024,0.0107447924092412,0.6994945114726975
COL,2025,0.01014516968280077,0.6980697496803758
COL,2026,0.00951166171580553,0.6961933154166181
COL,2027,0.008971023373305798,0.6940651340580447
COL,2028,0.008468829095363617,0.6918211760725804
COL,2029,0.007939774543046951,0.6894933548526782
COL,2030,0.007452805060893297,0.6870804441795073
COL,2031,0.0069637238048017025,0.6845693437405311
COL,2032,0.006473960820585489,0.6821775081343989
COL,2033,0.0060316575691103935,0.680144844845649
COL,2034,0.005603474099189043,0.6784959713822245
COL,2035,0.005133480299264193,0.6771427123603028
COL,2036,0.004708342254161835,0.6759740675450755
COL,2037,0.004295068327337503,0.674912192288296
COL,2038,0.003870355198159814,0.6738682896581466
COL,2039,0.0035035430919378996,0.6727950181238989
COL,2040,0.0031142854131758213,0.6716130633088687
COL,2041,0.0027352236211299896,0.6702212502416497
COL,2042,0.0024017863906919956,0.6686141923533983
COL,2043,0.002073814393952489,0.6668643406101395
COL,2044,0.0017650916706770658,0.6649542531299177
COL,2045,0.0014579265844076872,0.6627869323594302
COL,2046,0.0011639791773632169,0.6603417281840303
COL,2047,0.000900273269508034,0.6576191847965678
COL,2048,0.000642467406578362,0.6546908537887145
COL,2049,0.00040019789594225585,0.6516775799421136
COL,2050,0.00017425004625692964,0.6485981102092062
COL,2051,-4.0364298911299556e-05,0.6453715257710293
COL,2052,-0.00024713846505619586,0.6419384079910948
COL,2053,-0.00045125174801796675,0.6382882506074754
COL,2054,-0.0006491156527772546,0.6343773362542651
COL,2055,-0.0008458123775199056,0.6301664238738732
COL,2056,-0.0010387171059846878,0.6256584250586719
COL,2057,-0.0012285351986065507,0.6208548827516304
COL,2058,-0.0014208311913534999,0.6157656570612389
COL,2059,-0.0016114176250994205,0.6105101374283926
COL,2060,-0.00180407939478755,0.6053038356196095
COL,2061,-0.0019981556106358767,0.6002576299475441
COL,2062,-0.0021983578335493803,0.5952774369720716
COL,2063,-0.002399035729467869,0.5902684786441714
COL,2064,-0.0026028307620435953,0.5853897134819173
COL,2065,-0.0028120072092860937,0.5807818471555349
COL,2066,-0.0030300773214548826,0.5764323137293336
COL,2067,-0.0032576066441833973,0.5723018119161124
COL,2068,-0.00348104746080935,0.568374955939668
COL,2069,-0.0037008635699748993,0.5647472299895264
COL,2070,-0.003927669022232294,0.5615172278212441
COL,2071,-0.004160565324127674,0.5586631970433644
COL,2072,-0.004385615698993206,0.5560721460434273
COL,2073,-0.004605527501553297,0.5536459056219503
COL,2074,-0.0048277052119374275,0.5514138863295551
COL,2075,-0.005048014223575592,0.5495125751350277
COL,2076,-0.005260661710053682,0.5479693749542182
COL,2077,-0.00547343073412776,0.5466312503178642
COL,2078,-0.005682784132659435,0.5453971716502227
COL,2079,-0.00587159488350153,0.5442621225824126
COL,2080,-0.006052813958376646,0.5432735650749083
COL,2081,-0.006230659317225218,0.5424926107049024
COL,2082,-0.006399243604391813,0.5417413226977934
COL,2083,-0.006557644810527563,0.5408101748459065
COL,2084,-0.0066999029368162155,0.5396817999281861
COL,2085,-0.0068347882479429245,0.5384322805305812
COL,2086,-0.006957228761166334,0.5371406214119612
COL,2087,-0.007072990294545889,0.5358495273073115
COL,2088,-0.007182222791016102,0.5346035158485597
COL,2089,-0.007262507453560829,0.5333918917134642
COL,2090,-0.007314019370824099,0.5322396320413657
COL,2091,-0.007354449946433306,0.5311911409666094
COL,2092,-0.007386167999356985,0.5302200212020082
COL,2093,-0.007410805206745863,0.5293068671632718
COL,2094,-0.007424791343510151,0.5284535322066354
COL,2095,-0.007410235237330198,0.5276502599797928
COL,2096,-0.007367977872490883,0.5268897655406888
COL,2097,-0.0073396251536905766,0.5261835840608998
COL,2098,-0.00732537591829896,0.5255271338550399
COL,2099,-0.007293100468814373,0.5249090256916025
COL,2100,-0.007245806511491537,0.5243286039743175
COM,2024,0.01891827955842018,0.5840643274853801
COM,2025,0.01854209415614605,0.5867587550511272
COM,2026,0.018142245709896088,0.5896547313155582
COM,2027,0.017820052802562714,0.5926517798801103
COM,2028,0.017607901245355606,0.5956877106302023
COM,2029,0.01742878183722496,0.5987046940991151
COM,2030,0.017214221879839897,0.6016507918729768
COM,2031,0.016977960243821144,0.6045532336401145
COM,2032,0.016758685931563377,0.6074395184436349
COM,2033,0.016617564484477043,0.6102691996491337
COM,2034,0.016439057886600494,0.6129679847934195
COM,2035,0.016254309564828873,0.6155332837674169
COM,2036,0.0161774680018425,0.6179625130652081
COM,2037,0.01597537286579609,0.6202191499252772
COM,2038,0.01572507806122303,0.6223370283164779
COM,2039,0.015591803006827831,0.6243161175901543
COM,2040,0.015428281389176846,0.6260749458888777
COM,2041,0.01520515512675047,0.6275781849265387
COM,2042,0.014970570802688599,0.6288316375149068
COM,2043,0.014820585027337074,0.6298792791319092
COM,2044,0.014718807302415371,0.6307851516915245
COM,2045,0.014458623714745045,0.6315778266965422
COM,2046,0.014135473407804966,0.6323070407511943
COM,2047,0.013837311416864395,0.6330413606315466
COM,2048,0.013704223558306694,0.6338514639782945
COM,2049,0.013522054068744183,0.6347475024585991
COM,2050,0.013233051635324955,0.6356907303538352
COM,2051,0.013014174997806549,0.6366624379899984
COM,2052,0.012776922434568405,0.6376483170855319
COM,2053,0.012457484379410744,0.6386298074622813
COM,2054,0.012112234719097614,0.639651311237155
COM,2055,0.01186020951718092,0.6407944664031621
COM,2056,0.011593334376811981,0.642093220588815
COM,2057,0.011309468187391758,0.6435989780419495
COM,2058,0.011062131263315678,0.6453125558975934
COM,2059,0.01084971148520708,0.6471327127875224
COM,2060,0.010649636387825012,0.6489286192626214
COM,2061,0.010442553088068962,0.6505658183736308
COM,2062,0.010143502615392208,0.6519292658040351
COM,2063,0.00989195704460144,0.6529809849523008
COM,2064,0.009733675979077816,0.6537555266749825
COM,2065,0.009524057619273663,0.6543348278599073
COM,2066,0.009344487451016903,0.6548190948848226
COM,2067,0.009197017177939415,0.6552815688416093
COM,2068,0.008989233523607254,0.6557665041129306
COM,2069,0.008735732175409794,0.6562416462850318
COM,2070,0.008471428416669369,0.6566489874996289
COM,2071,0.008333401754498482,0.6569695307800865
COM,2072,0.008200645446777344,0.6571467859374535
COM,2073,0.007981241680681705,0.6571301124576193
COM,2074,0.007791681215167046,0.6569167477205103
COM,2075,0.0076411012560129166,0.6565482670071165
COM,2076,0.007495262660086155,0.6560678151877444
COM,2077,0.007246836554259062,0.6554788369076857
COM,2078,0.007015008945018053,0.6547935414401574
COM,2079,0.006769760977476835,0.6540519511127183
COM,2080,0.006542336195707321,0.6532809497001199
COM,2081,0.00637836055830121,0.6524806841843107
COM,2082,0.00621326919645071,0.6516344413974995
COM,2083,0.006094923708587885,0.6507521979591043
COM,2084,0.005892270710319281,0.6498653191394648
COM,2085,0.005609447136521339,0.6489700351070613
COM,2086,0.005426427349448204,0.6480867737918649
COM,2087,0.005226371344178915,0.6472265116911978
COM,2088,0.005023256875574589,0.646385482730457
COM,2089,0.0048765139654278755,0.6455810064048207
COM,2090,0.004701383877545595,0.6448085013738777
COM,2091,0.004512388724833727,0.6440619566456978
COM,2092,0.0042946310713887215,0.6433487966590605
COM,2093,0.004067790694534779,0.6426623516535583
COM,2094,0.003911975305527449,0.6419919943300958
COM,2095,0.0038052552845329046,0.6413250586310894
COM,2096,0.0036058956757187843,0.6406399006243043
COM,2097,0.003428703872486949,0.6399321137324719
COM,2098,0.0032611817587167025,0.6391946183657377
COM,2099,0.003065867582336068,0.6384133232606282
COM,2100,0.002911036368459463,0.6375872956734416
COD,2024,0.032425761222839355,0.508914513636216
COD,2025,0.03202496096491814,0.5096632597957859
COD,2026,0.031576383858919144,0.5107513611930681
COD,2027,0.031091812998056412,0.5122233047924699
COD,2028,0.03067275881767273,0.5139678017832496
COD,2029,0.030236102640628815,0.5159525217871058
COD,2030,0.029770459979772568,0.5181699194708982
COD,2031,0.02933237887918949,0.5205904379383671
COD,2032,0.028825201094150543,0.5233746695527868
COD,2033,0.02832648530602455,0.5265598682131732
COD,2034,0.027876364067196846,0.5299688623241595
COD,2035,0.027370139956474304,0.5335663651982553
COD,2036,0.026881083846092224,0.537363766865264
COD,2037,0.026363616809248924,0.5413869327850218
COD,2038,0.025917526334524155,0.5455980795389712
COD,2039,0.025583971291780472,0.5498831083696656
COD,2040,0.025222718715667725,0.5541858684424495
COD,2041,0.02489490620791912,0.558444069989893
COD,2042,0.02458501048386097,0.5626282665318558
COD,2043,0.024267520755529404,0.5667501254163205
COD,2044,0.023966221138834953,0.5707565505268463
COD,2045,0.023644115775823593,0.574618213736161
COD,2046,0.023327238857746124,0.5783545165405123
COD,2047,0.02300291322171688,0.5819228120700287
COD,2048,0.02265964448451996,0.5853179333662856
COD,2049,0.02232726849615574,0.5885633367877344
COD,2050,0.021997174248099327,0.5916200636133329
COD,2051,0.021673934534192085,0.5945118261563953
COD,2052,0.021333390846848488,0.5972395262282526
COD,2053,0.02096877247095108,0.5998507673591373
COD,2054,0.020603133365511894,0.6024478293367016
COD,2055,0.020226817578077316,0.6050330866158484
COD,2056,0.019840378314256668,0.6075977194754659
COD,2057,0.01946263574063778,0.6101487080439273
COD,2058,0.01911173202097416,0.6126797744283533
COD,2059,0.01877734251320362,0.6151746378410063
COD,2060,0.018424851819872856,0.6175593993371065
COD,2061,0.018062163144350052,0.6198832944499153
COD,2062,0.0176913533359766,0.6222848708783371
COD,2063,0.017318537458777428,0.6247739409161994
COD,2064,0.016943681985139847,0.6272748346106776
COD,2065,0.016583502292633057,0.6297204830349407
COD,2066,0.01624796725809574,0.6321243073928544
COD,2067,0.015911977738142014,0.6344988133394481
COD,2068,0.015586277469992638,0.6368411298190686
COD,2069,0.015268216840922832,0.6391314712397992
COD,2070,0.01494993083178997,0.6413461861133345
COD,2071,0.01460646279156208,0.6434322803169243
COD,2072,0.01428280957043171,0.6453768031735049
COD,2073,0.01397600956261158,0.6472097140686708
COD,2074,0.013672725297510624,0.648937635169952
COD,2075,0.01337712723761797,0.6505500444402197
COD,2076,0.013091986067593098,0.6520200068762744
COD,2077,0.012815587222576141,0.6533310594077006
COD,2078,0.012519500218331814,0.6545002491717172
COD,2079,0.01221866998821497,0.6555346400434088
COD,2080,0.011930654756724834,0.6564393716809499
COD,2081,0.011652885936200619,0.6572370880171006
COD,2082,0.011387621983885765,0.6578936188989929
COD,2083,0.011151434853672981,0.6583890927269103
COD,2084,0.010902306996285915,0.6587693377525035
COD,2085,0.010616046376526356,0.6590551305141595
COD,2086,0.010330351069569588,0.6592584268189211
COD,2087,0.010046564042568207,0.6593898502924198
COD,2088,0.009761542081832886,0.6594392069651362
COD,2089,0.00949353352189064,0.6594221299915776
COD,2090,0.009216008707880974,0.6593668127706506
COD,2091,0.008939863182604313,0.65929330742818
COD,2092,0.008655793033540249,0.6592168784553594
COD,2093,0.008387798443436623,0.6591229778615828
COD,2094,0.008161578327417374,0.6590069064283366
COD,2095,0.007913175038993359,0.6588804060722723
COD,2096,0.007631578482687473,0.6587414909066324
COD,2097,0.007363933138549328,0.6586198412337695
COD,2098,0.007136174011975527,0.6585234910372958
COD,2099,0.0069063822738826275,0.6584339728029797
COD,2100,0.006677824538201094,0.6583578638978327
COG,2024,0.023982908576726913,0.565686098493264
COG,2025,0.02363709919154644,0.5699557263028386
COG,2026,0.023373324424028397,0.5745370952405738
COG,2027,0.02330481819808483,0.5788976014284928
COG,2028,0.023229865357279778,0.5827967395614522
COG,2029,0.023097824305295944,0.5860496991272209
COG,2030,0.023031245917081833,0.5886850611687996
COG,2031,0.023095257580280304,0.5908298517412388
COG,2032,0.023088673129677773,0.5926007513036492
COG,2033,0.022882137447595596,0.5940563365444492
COG,2034,0.022598670795559883,0.5952204916866132
COG,2035,0.022227175533771515,0.5962109406232835
COG,2036,0.021934358403086662,0.5971516756483367
COG,2037,0.021711328998208046,0.5979809617854445
COG,2038,0.021460652351379395,0.5987275373948352
COG,2039,0.02118096500635147,0.5994765839786855
COG,2040,0.020890135318040848,0.6002055928951341
COG,2041,0.020774411037564278,0.6009777501804783
COG,2042,0.020500874146819115,0.6018362988940408
COG,2043,0.020087050274014473,0.60283259643509
COG,2044,0.019649161025881767,0.604043832464664
COG,2045,0.0192435123026371,0.6054495060248054
COG,2046,0.01898532174527645,0.6070114808711019
COG,2047,0.018734294921159744,0.6087609389108768
COG,2048,0.01838468201458454,0.6106897970785204
COG,2049,0.017938947305083275,0.6126585321984103
COG,2050,0.017673684284090996,0.6146453475121433
COG,2051,0.01747049391269684,0.6167203654067797
COG,2052,0.01718042604625225,0.6188818671538356
COG,2053,0.016896365210413933,0.621124021433806
COG,2054,0.0166919082403183,0.6234360789503318
COG,2055,0.01632852852344513,0.6257628673220845
COG,2056,0.015987640246748924,0.6280851072220999
COG,2057,0.01578271947801113,0.6303841314114558
COG,2058,0.01557459868490696,0.6326266102766108
COG,2059,0.01545022614300251,0.634782177458985
COG,2060,0.01530973706394434,0.6368391956638595
COG,2061,0.01515105739235878,0.6387879172298967
COG,2062,0.01511529739946127,0.640602942096914
COG,2063,0.01491170097142458,0.6422840579414927
COG,2064,0.014519351534545422,0.6438110599557694
COG,2065,0.014278137125074863,0.6452070259713657
COG,2066,0.014148762449622154,0.6464041701216414
COG,2067,0.013835130259394646,0.647338100886775
COG,2068,0.013533582910895348,0.6480987494686579
COG,2069,0.01348393689841032,0.648713504847921
COG,2070,0.013236956670880318,0.6491649793715127
COG,2071,0.01292187999933958,0.6494548167367857
COG,2072,0.012717928737401962,0.6495952087882058
COG,2073,0.012487035244703293,0.6495298927162884
COG,2074,0.012177757918834686,0.6492251237427203
COG,2075,0.01193149108439684,0.6486710196856357
COG,2076,0.011626274324953556,0.6479651273105739
COG,2077,0.011304264888167381,0.6472962367284278
COG,2078,0.011214097030460835,0.646764642319991
COG,2079,0.010991979390382767,0.6464121180166977
COG,2080,0.010771713219583035,0.6462207070571657
COG,2081,0.010537374764680862,0.6461511919411614
COG,2082,0.01042009424418211,0.6461830285598507
COG,2083,0.010331612080335617,0.6462945454756257
COG,2084,0.010056829079985619,0.6464555508770543
COG,2085,0.009782595559954643,0.646610154898936
COG,2086,0.009618598967790604,0.6467269088282827
COG,2087,0.009524521417915821,0.6468241001595854
COG,2088,0.009388825856149197,0.6469028703731236
COG,2089,0.009125661104917526,0.6469261541076425
COG,2090,0.008851203136146069,0.6468884754662004
COG,2091,0.00869558285921812,0.6468070820926104
COG,2092,0.00850623194128275,0.6466606386498388
COG,2093,0.008257427252829075,0.6464354693968007
COG,2094,0.007982049137353897,0.6461089180430599
COG,2095,0.007803232874721289,0.6456824823902305
COG,2096,0.007664838340133429,0.6451802795417176
COG,2097,0.007500013802200556,0.6446159486871242
COG,2098,0.007362444885075092,0.6440036398245015
COG,2099,0.007165338844060898,0.6433449145904808
COG,2100,0.006924822926521301,0.6426492950738563
CRI,2024,0.004764828365296125,0.6897556682280976
CRI,2025,0.004481250885874033,0.6893945215847234
CRI,2026,0.004229199141263962,0.6887175496430868
CRI,2027,0.004004886839538813,0.6881230205435223
CRI,2028,0.0037841489538550377,0.6872167383618074
CRI,2029,0.0035654667299240828,0.6862199089184401
CRI,2030,0.0033601110335439444,0.6854191943191812
CRI,2031,0.00316304131411016,0.6845797772038449
CRI,2032,0.0029706405475735664,0.6836136630639932
CRI,2033,0.0027793545741587877,0.6827622202682149
CRI,2034,0.0025726936291903257,0.6816764701148487
CRI,2035,0.0023572754580527544,0.6797271244559668
CRI,2036,0.0021461735013872385,0.6769931405460016
CRI,2037,0.0019229499157518148,0.6739398961172076
CRI,2038,0.0017021236708387733,0.6708583558117067
CRI,2039,0.0014639588771387935,0.6676845602577561
CRI,2040,0.0012003910960629582,0.664341225735157
CRI,2041,0.0009548857342451811,0.6608173567089916
CRI,2042,0.000694836606271565,0.6570999920705326
CRI,2043,0.0004167446750216186,0.6531833018346603
CRI,2044,0.00015014909149613231,0.6490416404784899
CRI,2045,-0.0001306358608417213,0.6447467147715622
CRI,2046,-0.00042026894516311586,0.6403502444244564
CRI,2047,-0.0007080347859300673,0.6358039357009952
CRI,2048,-0.0010003232164308429,0.6310889694932179
CRI,2049,-0.0012908786302432418,0.6261822395474029
CRI,2050,-0.0015862947329878807,0.6210856418772689
CRI,2051,-0.0018859232077375054,0.6159165069566933
CRI,2052,-0.00219118339009583,0.6108101189622241
CRI,2053,-0.002498070476576686,0.6058130743553163
CRI,2054,-0.0027785946149379015,0.6009411794426487
CRI,2055,-0.003041400806978345,0.59618676964071
CRI,2056,-0.003305828897282481,0.5915883554134039
CRI,2057,-0.0035540065728127956,0.5871344504798753
CRI,2058,-0.0037853047251701355,0.5827551267406998
CRI,2059,-0.00401055533438921,0.5784259365421878
CRI,2060,-0.004242707043886185,0.5741382548174393
CRI,2061,-0.004459947347640991,0.5699509446434716
CRI,2062,-0.004637240897864103,0.5658934763538026
CRI,2063,-0.004834504798054695,0.5618628479573909
CRI,2064,-0.0050278594717383385,0.5577396392900181
CRI,2065,-0.005208428483456373,0.553548813146743
CRI,2066,-0.005391302052885294,0.5494832871332447
CRI,2067,-0.0055522494949400425,0.5458393457049386
CRI,2068,-0.005736605264246464,0.5425720506450271
CRI,2069,-0.005955271422863007,0.5394161878875834
CRI,2070,-0.006161817349493504,0.5361084092468575
CRI,2071,-0.006363801658153534,0.5328216992140631
CRI,2072,-0.006581563968211412,0.5295488646666042
CRI,2073,-0.006803795695304871,0.5258724588008948
CRI,2074,-0.007031961344182491,0.5219843364596342
